# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 12 17:45:24 CET 2021 [seed=1636735521041]
# -save_every 100000 -save_state Compiled_Genomes_aligned_gamma.states Compiled_Genomes_aligned_gamma.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	gps.precision.col11	gps.precision.col12	gps.precision.col21	gps.precision.col22	correlation	gps.varCovar.gps.precision.col11	gps.varCovar.gps.precision.col12	gps.varCovar.gps.precision.col21	gps.varCovar.gps.precision.col22	gps.diffusionRate	gps.halfDF	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3	treeLikelihood	branchRates	gps.traitLikelihood	skygrid
1500000	-43795.12872665597	-4070.2319320451656	-39724.8967946108	71.67636990714954	1946.2907533805217	1249.9725219776553	5.446035342790704	4.753234723751728	5.16007295276761	5.175814374550507	5.650951542285888	5.883257503635643	5.443286046976072	4.992948251585032	4.475350255367998	4.8356073702090825	5.286823282113788	5.709399221717	5.170475240451717	4.812331776355721	4.718853057408509	4.161108664106036	3.8066644960446663	3.9925973190645134	3.909012301774144	3.573210240551573	4.212488533046697	4.423019711171113	4.947665663970694	4.556538888954563	4.616977133872357	5.106356137496588	5.165414189504925	4.435898956018315	4.087472178691492	4.297599049669041	4.181882575355974	4.045863420816248	3.601998895829478	3.427561649349997	3.174409237403122	3.041509387300289	3.3523050469445685	3.7723071073855183	4.177907313028107	4.31792369630394	4.074594027510934	3.880704081215074	3.9766186497526252	4.242669057960802	4.064523962102934	3.486837199354844	45.0	0.3231630738181951	2.3674321270805465	0.13568654610105624	0.07333251839743805	2.852965727494475	0.24742000710829165	0.3521388118220829	1.980295307037735E-4	1.7422763160927424E-5	1.9646637252748993E-4	0.0880281547907543	-0.0770340745562368	0.10871847374186339	0.006293628301346811	0.006293628301346811	0.20934434817725153	-0.04171755012802802	9.21410459164114	-0.2770084310106242	-0.2770084310106242	4.785146562700349	6.447885212992173	1.8722368548376587	135.89510480867847	261.6746828528875	7.866862440224421	-39785.17941894647	-2424.571610696305	60.28262433566567	-1237.2302104706573
1650000	-43845.788040666084	-4131.474500297912	-39714.31354036817	64.12702582975734	1953.840097457914	1209.0733649716458	3.351609010677724	3.598684215361987	5.336072383719895	5.946248938568526	6.3424114499855495	5.302893328180212	5.387177478619004	4.957763274143729	4.617629468318233	5.598648241358549	4.8161875392485465	5.602176906350625	4.691054375325499	4.604514160697336	3.996078063948862	4.053405256139898	4.379959644192879	4.053586405889897	3.6856057900328745	3.876062524723007	4.862384070479322	5.606035542076455	5.2386815020056545	5.661533562045698	5.417013906226265	5.100114615542754	5.2711925963496284	5.8976664028770145	5.604703151695594	4.929289410983491	4.379195769776872	3.5007106792613127	3.374475643119502	3.977624878850748	3.3783806447557296	2.4913489118952246	3.250987654381965	2.7663344334985136	2.156321238189767	1.3070802622049666	2.2905028828848004	2.6358997978702514	2.703385809062954	3.227017837618172	2.5801339501706533	1.7980451167350318	45.0	0.35570165202962734	2.331164756294473	0.16224254754385609	0.08345425542663798	2.7823044085839856	0.28513238012141834	0.3106292145350992	1.9903609092155198E-4	3.0450426687492757E-5	1.962699507461391E-4	0.14814415644796416	-0.024677887151947336	0.11697060124305843	-0.021046853077667082	-0.021046853077667082	0.20210593885035708	0.1368860748848572	8.71240804344503	0.9072903700214475	0.9072903700214474	5.042383281330395	6.66469471090805	1.4828073543917255	141.42603844770122	244.3609075665549	-25.44718947267878	-39773.49090786242	-2424.571610696305	59.17736749424384	-1256.8499353202355
1800000	-43793.441472808394	-4062.7832526142797	-39730.65822019411	65.74041970767152	1952.2267035799998	1201.7047323846896	13.2460586406964	4.995373394625166	5.248993007244324	5.295339100586346	5.764195539108052	5.549228365224903	5.527073770119876	5.233194757242273	5.295832387047183	5.637481885910952	5.732915827455019	5.434380536365839	4.846754992277453	4.34549274454799	4.352948934445559	4.485552453143597	4.05888232265035	3.83249846076732	4.383643652729809	4.269264072543243	3.765714828376786	3.907898335926389	3.684521726753692	4.132166124784572	4.159478186631936	4.296442865808374	3.992789087302351	4.27692318092547	3.8128765824658912	3.8091277068024367	3.876156617005186	3.6960711270994393	3.7259093732884194	3.655625568368389	3.4279712762898753	3.3313395433179096	2.8558560504017065	3.346766190410551	3.9746105468914124	3.8662413400349522	3.908450736807743	3.748727371015565	3.9941384523829404	3.78156695419577	3.546501395956009	3.954909596302402	45.0	0.39271582731310517	2.279763271463275	0.15392509869235133	0.048640077217365185	2.8830528171020413	0.24190290821186194	0.3028789290661659	2.039174961192956E-4	1.6879441161775214E-5	2.0468600005237714E-4	0.07591080826872094	0.04670963834022559	0.16189318540044506	-0.03439314592433396	-0.03439314592433396	0.2924957102883797	0.15805122549714132	6.335165896456688	0.7449213012966195	0.7449213012966196	3.506445226175973	6.597768548357582	1.1066380175824773	194.54780703654677	351.493479255767	-41.330406218869314	-39793.44703188152	-2424.571610696305	62.78881168740865	-1226.276806735905
1950000	-43780.47234001967	-4060.3762689052196	-39720.09607111445	68.17432102618389	1949.7928022614874	1227.9249150172952	4.082683892719756	4.739855269378396	5.055912131498497	5.870058819898196	5.546283818716859	5.574490577794406	5.553476731990346	4.771350436372874	5.13158933713523	5.424641239665807	5.455115122998059	5.120050388767096	4.798492901256115	4.225894152572152	4.16693047411504	4.365798266152134	3.675773519877051	3.8638300378868946	3.3925020633425733	3.7479079524732155	3.9042583560247697	4.5075811258505025	4.521989728117613	4.252070266968536	3.9901453422581805	4.530466193047411	4.521635349668371	5.074267590824525	4.773388427607155	4.195360769042024	4.332732273151827	4.091641142062455	4.8807164116610275	4.679402156515151	4.854964346967434	4.4517164685266355	4.150755601038723	3.2418764036081704	3.0223441640080155	1.9127078026803617	2.7051430873099593	2.3649100715522096	2.2155322912863493	1.9817136454775612	2.158790669275163	2.6082207577686534	45.0	0.3708403623300521	2.2691593250916546	0.13499303089360865	0.056881297303130955	2.886911675982491	0.2812143083990637	0.36834581168181085	1.9723432728347624E-4	1.8288805367274137E-5	1.9745720036744662E-4	0.0932747756509278	-0.03746917433216763	0.17087808544607266	-0.10981652629275046	-0.10981652629275046	0.4570386344819205	0.3929597425132999	6.920820284950952	1.6629238437386018	1.6629238437386014	2.587563568557668	6.517855088282588	1.0823749293984872	209.82545854968689	561.2091264058329	-134.84644871552018	-39794.38391839821	-2424.571610696305	74.28784728375913	-1234.64380406587
2100000	-43747.139498992015	-4035.678835152254	-39711.46066383976	63.47982182951425	1954.487301458157	1163.9742568362485	31.444448488059162	4.9544069865495635	5.1397501054831745	5.223925175786927	5.44256712861388	5.361720123506489	5.341369408462713	5.185112261557957	5.020650317985349	4.800563088122319	5.09995974523919	5.228946268810845	4.744491704898376	4.514907703628596	4.246574086066066	4.255044045817504	4.390663183807896	4.2533047493969205	4.136147280227162	4.3328603046383	4.543190349891499	4.770894841852953	4.669664320879708	4.528673616537247	4.54089963185233	4.500447519867587	4.236365563911651	4.394543481998289	4.2156978634562625	4.169654168286991	4.198081109192568	4.316222566807008	4.341107337854394	4.353982963376129	4.180412547090494	4.169514225786775	3.8190783660589345	3.7435259672420016	3.5231584438144092	3.6226245057362423	3.164366975589483	3.4673276523468877	3.342377078747594	3.248102795976033	3.4769889488625703	3.441278924550907	45.0	0.3718356337598644	2.4127208928958623	0.14785908491671285	0.0545792224968957	2.735619780372271	0.277385385558396	0.34542468354462696	2.138324532539724E-4	1.4183112373224358E-5	2.1089491008216614E-4	0.0616459723460472	-0.031026315922866775	0.1990927646791369	-0.02059361644598453	-0.02059361644598453	0.3724999142752744	0.07562089141747225	5.051672321599427	0.2792811440083604	0.27928114400836035	2.7000044032682964	6.555129604686895	0.827158398394191	231.73885280887248	433.5803108901288	-23.97043939828559	-39784.21959499731	-2424.571610696305	72.75893115755115	-1197.2013954345844
2250000	-43742.03514007949	-4035.37398219523	-39706.66115788426	56.279834304645945	1961.6872889830254	1112.166988045583	9.917800754312406	5.3970568676343	5.231728615234718	5.271995632213606	5.358788786831612	5.4433021384679705	5.3717979696300215	4.816439829385654	5.052732232499155	5.109578814224254	4.765585260870361	4.446175659134257	4.355557163738232	3.976447923631673	4.333398147135189	4.751098964419862	4.4058968476038824	4.669289059242686	4.540537579612694	4.772531593800063	4.583347215604859	4.701092431636127	4.13681677205022	4.624318280011891	4.912911877893474	4.876796321912175	4.613173705291615	4.762937904092882	4.212735040474701	3.663017697949024	3.5828677723613365	3.5327311968700137	3.417632297843713	3.8369945019766014	3.3296741157943828	2.8366023717671727	3.1113282056404867	2.9447103703940565	3.0158873510110156	3.261115762325812	3.322010381738454	3.446098795119354	3.7929286136696865	3.822593956003304	4.10929457477566	4.273158687390264	45.0	0.3567569854396185	2.309608774657948	0.1657543615814418	0.05593414722105354	2.781329422307216	0.3306163087927236	0.31805479573132345	2.221147878691697E-4	4.021636155324141E-5	2.1748414977745172E-4	0.18870337130942602	-0.01943912435612285	0.1669175857166602	-0.04308624945806645	-0.04308624945806645	0.36965028951670564	0.17345711508475178	6.176824914605587	0.7199675657699406	0.7199675657699406	2.7891786680012474	7.15945245275862	1.2863194633330879	185.6402285583384	411.1128491219722	-47.9191042859584	-39772.26106548478	-2424.571610696305	65.59990760052645	-1205.5328057544004
2400000	-43798.74625596801	-4058.8553538284855	-39739.89090213953	53.833902649346534	1964.1332206383247	1074.0615126909552	7.219428019174856	4.552238764046133	4.4610875366788285	5.154010731851807	5.222949145116359	5.346674246442045	5.1008723119623225	4.747974809818056	4.761979380243464	4.805305488354493	5.28092558924051	5.15093660519392	4.646857512542848	4.199343612967629	4.3550979416688795	4.727029612110665	4.438443752530535	4.389126370428787	4.124191566855279	4.440410582873085	4.257463992166574	4.458567856390608	4.440638406176541	4.496941476387259	4.689599662010375	4.6896034718929025	4.448309592231213	4.460702841259046	3.6978646469537715	3.3071598928639174	3.5961534259337915	3.4904054808439384	2.58729642160575	2.9378476076642848	3.553223936901407	3.480193916335867	4.134749823122094	3.7292699637919946	3.3611694389678193	2.849373513532569	2.9079368529269085	3.4411543246590197	3.648740820787879	3.6723977539435015	3.47634351972067	2.923471167245708	45.0	0.37495450147499915	2.4680651398099513	0.17315242486292726	0.05780212269514306	2.6402599193452017	0.28576589181178125	0.30808347053950247	2.2234546234052986E-4	1.237248180488522E-5	2.2394681429734818E-4	0.05390313097612479	-0.014861370642626921	0.17093802721620827	-0.034310864726316684	-0.034310864726316684	0.3270936851431474	0.1451029493547546	5.9758950331369505	0.626848317205812	0.626848317205812	3.1229820513609763	7.231665760439067	1.0948383389109846	183.5979560882483	351.3187382565079	-36.85197926968243	-39811.66564157288	-2424.571610696305	71.77473943335123	-1201.622614591613
2550000	-43772.751368273806	-4034.102573206476	-39738.64879506733	58.59434543880343	1959.3727778488678	1188.804345852851	2.6058797859555143	4.748047351753349	5.1441569100200795	5.303503332790938	5.871014525325436	5.015658847688769	5.63196014926094	4.829672152728733	4.929249123028941	5.216167488196289	5.4420293078486	4.475252601496611	3.851905808521544	4.509093000210997	4.173860986577476	4.222098272809411	4.988615023781958	4.419516482100405	4.769422262221178	3.5394238477693616	3.9067573895177223	5.0855798275243895	4.826985666591805	4.553752800813213	4.9832201457059355	4.05108689455581	3.3733399642231654	3.58817444436038	4.695112530802654	5.008149578013636	4.906310117153802	4.3761506599318105	4.2979092951371864	4.6043732446442815	4.793172782392471	4.820000685454239	4.284358391303224	5.040756997758184	4.742505885233303	4.173049465885535	3.0616104773888737	2.390060820371783	2.3872632759384063	2.687236698273936	2.818874473429387	3.020142172929604	45.0	0.3307213181054034	2.443593540013192	0.13981530443799556	0.07003225321662411	2.752922684088224	0.2629149001385648	0.3332558461280083	2.069967951708277E-4	1.7506861413049474E-5	2.0746063914905648E-4	0.0787002141926567	0.09892302117153438	0.16322805871272594	-0.04091409039947721	-0.04091409039947721	0.3523818757927396	0.17059594781020654	6.310038589236477	0.7326412253281108	0.7326412253281107	2.9228953589237903	6.538520997025155	1.2325294552658201	194.0462255628129	418.9131053421884	-48.63884847351491	-39800.11535810776	-2424.571610696305	61.4665630404275	-1242.77081747743
2700000	-43814.460143063036	-4105.763158658012	-39708.696984405025	65.35740881072446	1952.6097144769467	1231.0422693870978	1.8000271966861192	4.552056961389987	4.657009569794223	5.240883735556577	6.32542924807979	5.240675900587286	5.439554278984056	5.175747638708697	4.512847962778957	4.9437021524360905	5.9591663464281535	5.790560687449168	5.739757624173746	4.704371998383317	5.217815344308492	4.754474103528978	4.828914328621042	4.170125096939616	5.186834210715405	4.41223410676842	4.498922358617452	4.874181921190995	4.860192730940949	4.228395700280854	3.288122635104293	2.8125082580068925	4.397413767683845	5.080289715620106	4.629812186862902	6.09836502508232	5.2289593585517515	5.554763400323449	5.478800435469736	5.1091838564000565	4.601422691889233	4.079516540034695	3.788694813562596	2.5475096205476744	2.8774956581934648	3.30648284442077	3.082390185868101	2.1064964038351746	2.603768480404801	1.595379945781399	3.2093645545548974	2.606881715408648	45.0	0.34332940124560796	2.334553832696161	0.1666842941107473	0.07572244830876698	2.820081296128728	0.25962872750999505	0.3167572617359103	1.9143893077921815E-4	2.7176580348960686E-5	1.936266992514142E-4	0.14400426834767052	-0.031048756953303808	0.16808476524945257	-0.021561174513369936	-0.021561174513369936	0.29467591968158086	0.09688039814206946	6.005747981781354	0.4394352292458496	0.43943522924584966	3.425711679311647	6.493377067123514	1.1623253869790682	206.9194508620837	362.7585128985435	-26.54271720359018	-39778.58832943169	-2424.571610696305	69.89134502666276	-1266.879349870714
2850000	-43808.78777578976	-4101.671383914002	-39707.11639187576	58.54100184401237	1959.426121443659	1114.1741647529764	5.338063326179007	4.451454464221726	5.328550699028805	5.439965836400229	5.194229766725343	5.503603013175482	4.95148468052111	4.749233113894254	4.914594937013425	4.890278732421738	4.960257933292581	4.975942694081869	4.521179289289818	4.212429265697322	4.805677768256554	3.9786804900971164	3.8903701085799436	3.696940051016515	4.640105573357306	4.867195527062406	4.6126078613167065	5.155543718399624	5.614802350116968	5.862250422194693	5.903806164166889	5.7752105327816885	5.423863569460457	5.011927597911437	4.6207321416805875	5.036678698695844	5.07618798403384	4.191794685911514	3.935633892581278	4.0168561200624895	4.143802124036625	4.358135828091272	3.638004316016854	3.8395687369584284	3.021070337925001	3.188791016344121	3.0886675008107436	2.8243535665800232	2.0217774492902243	1.9001318575219925	2.3023189362124508	2.0330006562339573	45.0	0.36563352738177785	2.304896584954196	0.14965972734129757	0.06369275466701657	2.869237087978833	0.24688031767688515	0.34473099114430183	2.0887202720375997E-4	1.905145090627032E-5	2.0899094084502552E-4	0.0875689375493471	0.0015994375007443971	0.14622912848802005	-0.07487379841764348	-0.07487379841764348	0.34919524328957624	0.3313437327313652	7.681976788505647	1.6471552593132293	1.647155259313229	3.216907424815177	6.923551976250433	1.105571169099664	162.9247170956954	389.06431852787597	-83.42245181386065	-39781.50888551874	-2424.571610696305	74.39249364298082	-1220.3146844258215
3000000	-43732.50072391277	-4017.5820996759485	-39714.91862423682	59.39346031096901	1958.5736629767023	1099.0407016778895	5.900648787767171	5.797250363349644	5.27385954425518	5.271603852059064	5.764307944871192	5.341150744818585	5.30867548521319	4.592892902203539	4.811808967097672	4.593789752991269	5.316049577300727	4.654666849808683	4.062604928072758	4.156785908000844	4.238176809067214	4.193614890860777	4.703296912610215	3.845389260493319	3.5788208742890006	3.7565230649730856	3.6209030740531287	4.141788357993019	3.8503834120127607	4.806768700583703	4.945889686191729	4.521120923339882	3.99676895806115	4.073047901948279	4.522608954845609	4.2792723932416035	4.407635942479855	4.3391152831909015	4.047274124347581	3.8137807359077023	3.407002959257353	3.2119222233085045	3.6277700408870643	3.470566227201101	2.9907754614909443	2.9896945844965535	2.6120045090734134	2.443662751160154	2.730346615525464	2.90811267880679	3.823987632937658	3.7838433566177376	45.0	0.3596908167435428	2.312888532034102	0.13545997828998763	0.08446334607883281	2.8552390223275403	0.2522583045260009	0.35030245709763375	2.289446835459364E-4	2.571093947931031E-5	2.246932897111984E-4	0.11138811321527646	-0.014119850796062103	0.1347016201804179	-0.03861806428522599	-0.03861806428522599	0.32076045600865927	0.18578629771189775	7.689221050559809	0.9257463857259741	0.9257463857259741	3.229046829288147	7.014732603483835	1.29996032276824	148.04256316023503	352.5287966422767	-42.44282446947661	-39784.56070488037	-2424.571610696305	69.64208064355209	-1207.910554051568
3150000	-43767.47133811959	-4057.7139271832198	-39709.75741093637	68.21313424652898	1949.7539890411422	1168.5651046506837	2.337704947284437	4.361050288082168	4.3438140832708365	5.607968078758606	5.7659121625966945	5.260003280308771	5.939721664903367	4.515397216010943	5.070797260489146	5.077147348385616	4.487050552814153	4.9711045871524	4.5541814445109905	4.3434572340585476	4.72420584048387	4.345042131623912	3.6455208681943247	3.013614218267777	3.7835685036936617	4.846804208406479	4.8006960366997475	4.625604058337476	4.479627446259074	4.742578718166414	4.903751385456977	5.053884654008213	5.467592436108715	5.946546330446731	7.078591907925611	6.850134332999995	7.431017104635311	6.947095487317672	6.729760564405385	5.646157050501772	3.326472241791895	3.5801500407625864	2.373503845664517	2.3406070240603225	2.171825228395494	3.3417635038091564	3.934322755512042	4.170397878981813	3.664081954523762	3.2836842463274865	4.84122899439904	4.203007382566101	45.0	0.38795828630044843	2.3455538573140355	0.14750536344804827	0.07490223531384303	2.7588725900374618	0.28520766758616933	0.3123672176142066	2.168416595316848E-4	1.913382152651496E-5	2.154653513563055E-4	0.09036288812801227	-0.03851266386662971	0.16531215007679212	0.0024982968803384602	0.0024982968803384602	0.34910889352411184	-0.010399469897963524	6.049816424304239	-0.04329376243294061	-0.04329376243294062	2.864745582892319	6.92360276810829	1.0960344308050045	193.1780099545161	407.9564706954881	2.9194225554211894	-39787.67988170606	-2424.571610696305	77.9224707696922	-1230.1745074434189
3300000	-43819.655438759204	-4115.697355327704	-39703.9580834315	57.63335836505437	1960.3337649226169	1167.7603564739102	13.015514319190876	4.753879589813659	5.312062897665023	5.602616023112917	5.506190408294148	5.41357305524512	5.40406236828216	5.092044740048969	4.772933703206194	5.110967164500508	5.242131618521115	5.090282658430259	4.588612959141426	4.828280203325268	4.699458328588143	4.364061126897729	4.016233518849532	4.1567607315374655	3.7401983511480914	3.7463494691435324	3.7978579157057166	3.971084380394622	4.022271513867851	4.102195937096339	4.514918810879464	4.867912946385764	4.841486722159319	5.2278453873122075	5.085886749157901	4.844469494904062	5.05962526569526	5.1243038833730505	5.103675750463476	5.042679895685964	4.8500389553696195	4.372023647540284	4.075340323127104	3.8196003311124103	3.4109396272892125	3.354785316620138	3.716744080492593	3.5922267593947677	3.4762972985023577	3.5609212842009117	4.199888760680249	4.193150971292786	45.0	0.33658614640697637	2.321996149537239	0.14378952692013733	0.05508659519176927	2.848247390642113	0.2942941913017708	0.3178811152488568	2.1848828698994117E-4	2.2368045659418788E-5	2.1645262068328958E-4	0.0963280351350871	0.008720153322522897	0.24828304305590573	-0.08609875948476377	-0.08609875948476377	0.3733427430985134	0.2827935548979454	4.377760390286487	1.0095809973350538	1.0095809973350538	2.911329312173436	6.347425598767497	0.8903331797923775	289.93509486539165	435.97485476766747	-100.5427180678892	-39786.531166056695	-2424.571610696305	82.57308262519342	-1212.3689447447832
3450000	-43750.48097207244	-4048.4082215774424	-39702.072750495	61.9705575582946	1955.9965657293767	1195.331335947878	2.853731316010238	4.367872084844673	4.405221744790011	5.541013359490887	5.39097481803096	5.250089400904012	5.247085516681724	4.6282460556320935	5.129342987419283	5.439918450497724	4.984560489964156	4.808724415364287	4.504296913663058	4.373251489335133	4.64459742599915	4.55234789117307	4.8820984746773055	4.656794399667763	4.348888023350832	4.5510044076846405	5.140555780077989	4.440975147419681	4.595056458600612	5.291323385612452	4.68115428357019	4.788084030037267	4.973014216217969	5.019717989287043	4.762167439546912	5.373327223427247	5.00655468365739	4.9823349811775595	4.786979775874869	5.170566850938591	4.78379752552849	4.471762700543709	3.886333246002846	3.243337481707462	3.719403199824491	3.8055355203537182	3.787478448650193	3.219262507130436	3.3920194802629835	3.7945656506202825	3.2206118468536813	2.4021591916371685	45.0	0.3576454689770315	2.331135974812553	0.15670548470032242	0.06942189915912139	2.810427338606331	0.27466383374464703	0.2897369325264908	1.946934639805141E-4	9.653237166130497E-6	1.9638182052627456E-4	0.04922544332772398	0.0643205971824613	0.1753004385246364	-0.030533273117613332	-0.030533273117613332	0.2851828621758491	0.13655894392230702	5.812893127464018	0.6223608673753851	0.6223608673753851	3.5731555064937637	6.596977640425036	1.2169213993717236	209.54210737390247	340.88801163409727	-36.497378146538175	-39777.622762282976	-2424.571610696305	75.55001178797612	-1230.095629759549
3600000	-43782.58293576671	-4061.448732878027	-39721.13420288869	69.12059305379343	1948.8465302338777	1207.98208319796	8.1790123806599	4.521037137286041	4.890849232153318	5.974275301233778	5.578897627107608	5.828896885780016	5.55913233039451	4.963236269482582	5.06895564633805	4.9578889837484885	4.960032368390937	5.048827106883364	4.443149672684039	4.656777858416118	4.9277424813865585	4.146543508468165	4.648168359539889	4.489372104505497	4.218341510001075	4.154402497975205	3.902993161337679	3.3887310420235286	3.7388076779358514	4.3077628806357975	4.243751863779815	4.256577739091446	4.766185358138527	4.5838400148387	4.590820087557409	4.674842486000868	4.333060050138836	4.8288757459811595	4.902886974598051	5.083276533433792	4.776831601328824	4.397898365785767	4.88021084387233	4.391077188245095	4.062561695564578	3.7981278841033226	3.3642671518896208	3.8862133145162487	4.0669804215297285	3.7672860787034983	3.802412900696784	3.377688587917355	45.0	0.3511009453699849	2.481700000459272	0.1296069265762878	0.062237193679371555	2.6577028428949747	0.31765209102011466	0.3252520070655873	2.0239521345508267E-4	1.949862722419963E-5	1.9871237057410044E-4	0.09368270793795158	-0.003101137554379583	0.16771843996549365	-0.05586056704860383	-0.05586056704860383	0.30850710473114396	0.2455739794446448	6.345020064009445	1.1488760332414982	1.1488760332414982	3.4494403868359	6.404377474865692	1.1663711668020247	202.600870500229	372.6710550544985	-67.47856415199178	-39782.76413272543	-2424.571610696305	61.62992983674222	-1231.8323344581222
3750000	-43811.306026261314	-4085.7691425942853	-39725.53688366703	67.11998297647028	1950.847140311201	1254.8961862458423	10.369567771969514	5.187260855624269	5.515387955465468	5.469940760677865	5.697584412419829	5.64731708533828	5.765950093226171	5.177778846357671	4.779009274236021	4.782285743945651	5.113754486042909	4.630254448119133	4.509748073756807	4.178892139672187	4.390627785139111	4.169512964992829	4.1226995336504215	4.229747985661559	4.430965530782486	4.368730787300823	4.127261591781814	3.7464047847923734	3.7373386936310093	3.9528446183316026	4.0217691237930016	4.143445188256251	3.864702231949816	4.069361028568202	4.28687024741298	4.445387826968142	4.424560081949031	4.318171870989688	4.130461364802593	4.358812492129011	4.788834045925404	4.550561119528076	4.592726903730817	4.33834683127435	4.43355188189716	3.7985619110031155	3.570224734391452	3.676684336657755	3.225059005231677	3.172074787539126	2.5206722064904987	2.5678393624331926	45.0	0.3918926152890999	2.33739601693435	0.1773369290383138	0.0466709544545141	2.7927636394493445	0.2539398448343851	0.31081091733426397	2.0049129565598287E-4	2.7309033254369096E-5	2.0179742599246914E-4	0.1335972653888285	0.14333059174044024	0.1550008361608145	-0.02566341765204554	-0.02566341765204554	0.269365922249478	0.12559609753026296	6.554978824636045	0.6245153725167453	0.6245153725167453	3.7719218167991144	6.07641632378697	1.303637891126897	194.50995816312277	338.026268535464	-32.20492493758618	-39796.64763063247	-2424.571610696305	71.11074696543919	-1232.2926777283622
3900000	-43750.85910216456	-4017.783076857704	-39733.07602530686	51.324460142015575	1966.6426631456557	1141.099956606506	8.554909686529598	5.502581202906736	5.214396553597102	5.8271820062094335	5.908887863921636	5.539182275496566	5.273947497528499	5.0877326857556975	4.909729660896037	5.134423242981232	5.045404537344495	4.863937963534157	4.829190593245814	4.271617230173405	3.853636634583753	3.8681965701227092	3.5923570635243456	3.7072108494315237	3.5189205197268154	3.873833890685552	4.0690929750158915	3.6237330054112435	3.999579865296867	4.970396523789569	4.785565000742561	4.612650259983839	4.962501524402905	4.660738006209025	4.254526169066528	4.735605768963841	4.832325277866905	4.369308785750917	4.507438234800181	4.333982475349234	3.932393248885027	3.7475824768033887	3.4231491437325277	3.8510118929549204	4.184431752019373	3.5293871283581915	3.7338461361088275	3.3448214382762878	2.8196444382397217	2.785439485486245	3.6564244682175433	3.662679906179278	45.0	0.35094841885187056	2.436042994395937	0.1359919386861636	0.07893486429671562	2.731592352541244	0.26648943122807495	0.2529231758815894	2.149760818763022E-4	3.81841717755942E-5	2.1488701260636095E-4	0.17579854232996195	-0.03783913968973348	0.1644710950633445	-0.05836534945938262	-0.05836534945938262	0.2963896327803785	0.26434968293712596	6.5368991608172715	1.287252864827946	1.287252864827946	3.6274243238964266	7.175869554017551	1.4004229084420277	187.67795943980695	338.2101971043082	-66.60069773542507	-39786.960285610665	-2424.571610696305	53.884260303809654	-1223.6940044130429
4050000	-43805.21330935821	-4064.842451695399	-39740.37085766281	65.23881468141484	1952.7283086062564	1136.7185261646796	2.6506694473320476	4.2308403690402745	5.192349681297886	5.555506378231457	5.7722807421954	5.1154886583159405	5.408934687633962	4.9277797415200615	4.662553487483377	5.699656533772346	5.221540105486318	4.499133129832323	4.107977470351007	4.211718195587898	4.635714282758453	4.852850612922054	4.519600894993101	3.9161555495262306	3.823532166143562	4.368903749024477	5.017441771304658	4.895679735882931	5.25890539107781	4.858484917635564	3.7624157837452215	4.772587061618078	4.748813708653828	5.2971998054629035	4.957240392040247	5.195387542002662	5.070517903215552	5.261576455323759	3.1631501048100263	3.321129889390627	3.5509458181662596	3.582477121293092	3.709575878538499	4.173577034011726	4.1754282791016095	2.9435693223622486	3.797417823925127	4.013768801236421	4.265051356793048	3.3996808091801327	3.269649788494902	3.5488645426289676	45.0	0.3013544944482792	2.4008700430085628	0.15654040719059514	0.03801913836959968	2.854152078603186	0.24906383837978388	0.33165096501992175	2.198163985130047E-4	7.320609430312274E-6	2.2003730930040104E-4	0.03364322013389273	0.03402701192203089	0.11954885245598908	-0.04898126898773571	-0.04898126898773571	0.2544412636028199	0.2808429684390202	9.08102703777104	1.7481450206767268	1.7481450206767268	4.266707161075842	7.514967997981972	1.2152323063507013	135.89339536845063	289.22809815807614	-55.677915893414664	-39804.38114909661	-2424.571610696305	64.01029143379954	-1220.3044452068948
